T2M,RH2M,WS10M,PRECTOTCORR,WSC,DATE
28.72,83.95,3.82,8.95,2.45,2024-06-23 15:00:00
28.37,87.07,3.25,5.7,2.14,2024-06-23 16:00:00
27.8,91.2,2.73,4.92,2.02,2024-06-23 17:00:00
26.95,94.84,2.37,4.79,2.13,2024-06-23 18:00:00
26.47,96.19,2.22,5.38,2.06,2024-06-23 19:00:00
26.21,96.57,2.22,5.27,2.07,2024-06-23 20:00:00
25.98,96.78,2.27,5.02,2.08,2024-06-23 21:00:00
25.78,96.93,2.37,5.74,2.15,2024-06-23 22:00:00
25.59,97.01,2.6,7.21,2.29,2024-06-23 23:00:00
25.37,97.25,2.68,9.08,2.34,2024-06-24 00:00:00
25.21,97.27,2.66,11.53,2.34,2024-06-24 01:00:00
25.1,97.32,2.63,14.03,2.35,2024-06-24 02:00:00
25.05,97.28,2.74,15.05,2.42,2024-06-24 03:00:00
25.01,97.31,2.9,14.9,2.51,2024-06-24 04:00:00
24.97,97.31,2.87,13.32,2.54,2024-06-24 05:00:00
25.14,97.02,2.95,11.1,2.53,2024-06-24 06:00:00
28.71,84.29,3.43,11.52,2.18,2024-06-24 14:00:00
28.46,86.69,3.23,10.79,2.09,2024-06-24 15:00:00
28.01,90.31,2.97,12.93,2.06,2024-06-24 16:00:00
27.43,93.12,2.81,14.04,2.22,2024-06-24 17:00:00
26.68,95.01,2.68,13.19,2.37,2024-06-24 18:00:00
26.17,95.82,2.43,11.0,2.26,2024-06-24 19:00:00
25.85,95.99,2.26,6.4,2.14,2024-06-24 20:00:00
25.65,96.04,2.36,4.62,2.22,2024-06-24 21:00:00
25.51,96.23,2.6,5.1,2.35,2024-06-24 22:00:00
25.37,96.63,2.65,4.47,2.31,2024-06-24 23:00:00
25.21,96.94,2.7,3.89,2.35,2024-06-25 00:00:00
25.04,97.09,2.69,3.5,2.37,2024-06-25 01:00:00
24.89,97.15,2.63,3.48,2.34,2024-06-25 02:00:00
24.77,97.31,2.53,3.48,2.27,2024-06-25 03:00:00
24.67,97.38,2.25,2.88,2.07,2024-06-25 04:00:00
24.59,97.46,2.05,2.64,1.9,2024-06-25 05:00:00
24.91,97.0,2.02,2.02,1.8,2024-06-25 06:00:00
25.83,95.06,2.33,0.91,1.53,2024-06-25 07:00:00
26.83,91.57,2.54,1.21,1.68,2024-06-25 08:00:00
27.9,84.03,2.77,1.35,1.76,2024-06-25 09:00:00
28.8,78.87,3.04,1.61,1.93,2024-06-25 10:00:00
29.5,74.85,3.61,1.96,2.34,2024-06-25 11:00:00
29.83,70.31,4.47,2.65,2.96,2024-06-25 12:00:00
28.92,73.45,4.44,13.81,2.91,2024-06-25 15:00:00
28.35,78.6,3.59,16.41,2.48,2024-06-25 16:00:00
27.62,84.84,2.89,16.96,2.22,2024-06-25 17:00:00
26.54,91.48,2.32,14.48,2.19,2024-06-25 18:00:00
25.96,93.93,2.23,11.36,2.13,2024-06-25 19:00:00
25.72,94.91,2.12,8.19,2.0,2024-06-25 20:00:00
25.53,95.35,2.05,4.57,1.84,2024-06-25 21:00:00
25.4,95.08,1.88,3.94,1.59,2024-06-25 22:00:00
25.33,94.53,1.65,4.01,1.31,2024-06-25 23:00:00
25.25,94.13,1.42,4.13,1.07,2024-06-26 00:00:00
25.17,93.83,1.32,3.64,0.92,2024-06-26 01:00:00
25.15,93.35,1.2,3.29,0.8,2024-06-26 02:00:00
25.26,92.24,0.88,3.43,0.56,2024-06-26 03:00:00
25.26,91.82,0.67,3.4,0.42,2024-06-26 04:00:00
25.14,91.88,0.92,2.68,0.59,2024-06-26 05:00:00
25.16,93.89,1.2,1.89,0.91,2024-06-26 06:00:00
26.24,93.17,1.83,1.08,1.15,2024-06-26 07:00:00
26.94,90.28,2.31,0.73,1.45,2024-06-26 08:00:00
28.41,79.9,3.11,0.29,1.96,2024-06-26 09:00:00
29.46,70.85,3.48,0.31,2.18,2024-06-26 10:00:00
30.1,65.83,3.68,0.19,2.32,2024-06-26 11:00:00
30.8,62.11,3.73,0.07,2.35,2024-06-26 12:00:00
31.27,60.01,3.76,0.01,2.36,2024-06-26 13:00:00
31.19,60.54,3.64,0.04,2.31,2024-06-26 14:00:00
30.86,62.44,3.48,0.08,2.24,2024-06-26 15:00:00
30.3,66.41,2.9,0.27,1.97,2024-06-26 16:00:00
29.59,72.04,2.32,0.72,1.7,2024-06-26 17:00:00
28.12,81.73,1.79,0.99,1.36,2024-06-26 18:00:00
27.62,82.13,1.52,1.62,1.05,2024-06-26 19:00:00
27.74,79.59,1.13,1.87,0.73,2024-06-26 20:00:00
27.79,78.36,0.72,1.37,0.45,2024-06-26 21:00:00
27.6,79.19,0.58,1.47,0.36,2024-06-26 22:00:00
27.26,80.65,0.62,1.63,0.38,2024-06-26 23:00:00
26.86,82.66,0.71,1.87,0.45,2024-06-27 00:00:00
26.53,84.45,0.83,2.3,0.52,2024-06-27 01:00:00
26.17,86.27,0.96,2.43,0.61,2024-06-27 02:00:00
25.89,87.5,1.02,2.53,0.66,2024-06-27 03:00:00
25.72,88.11,1.0,2.58,0.64,2024-06-27 04:00:00
25.44,88.73,1.12,2.29,0.73,2024-06-27 05:00:00
25.48,91.69,1.29,2.51,0.96,2024-06-27 06:00:00
26.73,88.72,1.65,2.74,0.98,2024-06-27 07:00:00
28.3,78.15,1.83,3.06,1.1,2024-06-27 08:00:00
30.11,67.99,2.11,1.3,1.26,2024-06-27 09:00:00
31.25,62.81,2.19,0.99,1.31,2024-06-27 10:00:00
31.97,60.27,2.17,1.14,1.3,2024-06-27 11:00:00
32.34,60.06,1.99,1.66,1.23,2024-06-27 12:00:00
32.4,61.11,1.83,3.07,1.15,2024-06-27 13:00:00
32.21,62.58,1.69,5.64,1.07,2024-06-27 14:00:00
31.82,64.79,1.53,9.32,0.98,2024-06-27 15:00:00
31.83,67.58,1.39,14.38,0.94,2024-06-27 16:00:00
30.63,71.24,1.51,14.59,1.0,2024-06-27 17:00:00
28.92,81.92,1.42,15.06,1.07,2024-06-27 18:00:00
28.03,86.87,1.43,16.09,1.1,2024-06-27 19:00:00
27.72,88.14,1.36,17.09,1.02,2024-06-27 20:00:00
27.46,89.25,1.28,18.02,0.92,2024-06-27 21:00:00
26.78,94.35,1.84,13.93,1.18,2024-06-28 07:00:00
29.16,80.52,1.87,8.35,1.26,2024-06-28 08:00:00
30.92,65.34,1.97,3.0,1.25,2024-06-28 09:00:00
31.27,62.19,1.94,1.21,1.15,2024-06-28 10:00:00
31.6,60.99,1.68,0.36,0.98,2024-06-28 11:00:00
32.02,60.22,1.39,0.14,0.81,2024-06-28 12:00:00
32.28,60.28,1.17,0.11,0.7,2024-06-28 13:00:00
32.1,62.03,1.02,0.15,0.62,2024-06-28 14:00:00
31.78,63.4,0.9,0.2,0.53,2024-06-28 15:00:00
31.74,65.35,0.75,0.77,0.44,2024-06-28 16:00:00
31.4,67.39,0.66,1.38,0.38,2024-06-28 17:00:00
29.98,75.53,0.55,1.37,0.35,2024-06-28 18:00:00
29.29,78.14,0.57,1.32,0.37,2024-06-28 19:00:00
28.9,80.58,0.54,1.34,0.36,2024-06-28 20:00:00
28.61,81.38,0.5,1.6,0.32,2024-06-28 21:00:00
28.45,81.17,0.39,1.81,0.24,2024-06-28 22:00:00
28.19,82.02,0.36,2.04,0.23,2024-06-28 23:00:00
27.65,85.65,0.73,2.06,0.48,2024-06-29 00:00:00
27.07,89.52,1.14,3.06,0.8,2024-06-29 01:00:00
26.57,92.33,1.39,4.14,1.06,2024-06-29 02:00:00
26.26,93.83,1.49,4.82,1.2,2024-06-29 03:00:00
26.02,94.86,1.45,5.31,1.22,2024-06-29 04:00:00
25.88,95.35,1.48,6.2,1.18,2024-06-29 05:00:00
26.05,95.61,1.37,5.56,1.15,2024-06-29 06:00:00
28.67,85.87,1.81,18.04,1.24,2024-06-29 08:00:00
29.37,79.33,2.03,16.07,1.39,2024-06-29 09:00:00
29.8,75.24,2.25,15.69,1.43,2024-06-29 10:00:00
30.25,72.37,2.4,12.81,1.46,2024-06-29 11:00:00
30.62,70.82,2.34,16.96,1.43,2024-06-29 12:00:00
26.17,96.15,2.1,18.05,2.0,2024-06-29 23:00:00
25.93,96.48,2.26,12.2,2.1,2024-06-30 00:00:00
25.65,96.96,2.36,6.49,2.13,2024-06-30 01:00:00
25.4,97.03,2.36,4.66,2.14,2024-06-30 02:00:00
25.17,96.99,2.31,4.4,2.11,2024-06-30 03:00:00
24.93,97.14,2.01,3.28,1.87,2024-06-30 04:00:00
24.78,97.18,1.85,2.44,1.64,2024-06-30 05:00:00
25.11,96.74,1.91,1.96,1.66,2024-06-30 06:00:00
25.95,95.05,2.54,0.87,1.69,2024-06-30 07:00:00
27.01,89.32,3.05,0.88,1.96,2024-06-30 08:00:00
28.27,80.82,3.14,0.95,1.95,2024-06-30 09:00:00
29.36,74.49,3.21,2.1,1.98,2024-06-30 10:00:00
29.98,70.82,3.13,4.93,1.92,2024-06-30 11:00:00
30.18,69.79,2.84,9.49,1.75,2024-06-30 12:00:00
30.07,70.33,2.5,17.65,1.54,2024-06-30 13:00:00
29.19,77.77,2.02,16.87,1.34,2024-06-30 16:00:00
28.46,81.35,2.07,13.53,1.49,2024-06-30 17:00:00
27.2,89.04,1.71,12.76,1.5,2024-06-30 18:00:00
26.54,92.14,1.79,12.55,1.65,2024-06-30 19:00:00
26.24,93.75,1.94,11.7,1.85,2024-06-30 20:00:00
26.05,94.8,2.09,9.71,1.99,2024-06-30 21:00:00
25.86,95.7,2.16,8.8,2.01,2024-06-30 22:00:00
25.66,96.45,2.11,8.95,1.96,2024-06-30 23:00:00
25.51,96.84,2.05,9.97,1.91,2024-07-01 00:00:00
25.41,96.96,2.05,12.93,1.91,2024-07-01 01:00:00
25.3,97.05,2.02,14.11,1.89,2024-07-01 02:00:00
25.19,97.12,1.99,13.09,1.87,2024-07-01 03:00:00
25.12,97.0,1.91,8.9,1.81,2024-07-01 04:00:00
25.05,96.97,1.9,4.13,1.8,2024-07-01 05:00:00
25.24,96.8,1.93,3.1,1.8,2024-07-01 06:00:00
25.95,95.28,2.31,3.9,1.59,2024-07-01 07:00:00
26.75,93.2,2.5,4.49,1.65,2024-07-01 08:00:00
27.48,87.25,2.63,4.38,1.68,2024-07-01 09:00:00
27.95,83.04,2.66,4.17,1.64,2024-07-01 10:00:00
28.34,79.92,2.7,4.97,1.65,2024-07-01 11:00:00
28.53,77.46,2.68,6.85,1.64,2024-07-01 12:00:00
28.71,74.69,2.59,0.05,1.56,2024-07-01 13:00:00
28.74,72.72,2.41,0.08,1.45,2024-07-01 14:00:00
28.54,72.98,2.24,0.14,1.38,2024-07-01 15:00:00
28.18,75.37,2.06,0.16,1.42,2024-07-01 16:00:00
27.64,79.06,2.04,0.11,1.5,2024-07-01 17:00:00
26.45,86.9,1.75,0.08,1.41,2024-07-01 18:00:00
26.03,87.93,1.79,0.04,1.31,2024-07-01 19:00:00
25.84,88.73,1.77,0.04,1.28,2024-07-01 20:00:00
25.65,89.68,1.76,0.05,1.26,2024-07-01 21:00:00
25.55,90.05,1.65,0.06,1.15,2024-07-01 22:00:00
25.48,90.22,1.49,0.09,1.01,2024-07-01 23:00:00
25.32,91.0,1.45,0.13,0.98,2024-07-02 00:00:00
25.12,92.19,1.5,0.17,1.04,2024-07-02 01:00:00
24.94,93.45,1.61,0.17,1.14,2024-07-02 02:00:00
24.78,94.53,1.73,0.12,1.28,2024-07-02 03:00:00
24.69,94.99,1.78,0.06,1.33,2024-07-02 04:00:00
24.62,95.15,1.79,0.03,1.31,2024-07-02 05:00:00
24.96,95.01,1.59,0.01,1.28,2024-07-02 06:00:00
26.25,90.39,1.63,2.78,1.06,2024-07-02 07:00:00
27.65,82.77,1.85,2.91,1.18,2024-07-02 08:00:00
28.75,76.31,2.2,0.69,1.34,2024-07-02 09:00:00
29.52,72.55,2.39,0.11,1.43,2024-07-02 10:00:00
30.08,69.48,2.47,0.06,1.46,2024-07-02 11:00:00
30.45,67.17,2.49,0.03,1.49,2024-07-02 12:00:00
30.63,65.79,2.47,0.06,1.47,2024-07-02 13:00:00
30.63,65.65,2.36,0.05,1.42,2024-07-02 14:00:00
30.41,66.81,2.27,0.06,1.38,2024-07-02 15:00:00
29.95,70.15,2.07,0.08,1.4,2024-07-02 16:00:00
29.21,75.42,2.0,0.13,1.45,2024-07-02 17:00:00
27.64,85.2,1.73,0.15,1.45,2024-07-02 18:00:00
26.79,88.69,1.76,0.19,1.52,2024-07-02 19:00:00
26.41,90.73,1.84,0.31,1.64,2024-07-02 20:00:00
26.09,92.75,1.98,0.51,1.82,2024-07-02 21:00:00
25.82,94.12,2.03,0.93,1.89,2024-07-02 22:00:00
25.57,95.24,2.01,1.61,1.88,2024-07-02 23:00:00
25.38,95.95,2.02,2.42,1.88,2024-07-03 00:00:00
25.21,96.54,2.07,3.28,1.92,2024-07-03 01:00:00
25.08,96.96,2.08,3.58,1.92,2024-07-03 02:00:00
24.92,97.46,2.09,3.16,1.91,2024-07-03 03:00:00
24.74,97.99,2.07,2.82,1.89,2024-07-03 04:00:00
24.55,98.51,2.04,2.8,1.84,2024-07-03 05:00:00
25.0,97.24,2.06,2.6,1.74,2024-07-03 06:00:00
26.22,93.51,2.21,3.33,1.32,2024-07-03 07:00:00
27.79,86.03,2.11,3.4,1.29,2024-07-03 08:00:00
29.41,76.18,2.1,2.24,1.25,2024-07-03 09:00:00
30.56,69.16,1.93,0.49,1.14,2024-07-03 10:00:00
31.36,63.93,1.85,0.11,1.1,2024-07-03 11:00:00
31.85,61.3,1.81,0.05,1.11,2024-07-03 12:00:00
31.91,60.98,1.83,0.05,1.16,2024-07-03 13:00:00
31.81,61.32,1.85,0.09,1.2,2024-07-03 14:00:00
31.52,62.72,1.83,0.17,1.22,2024-07-03 15:00:00
31.08,67.93,1.78,2.18,1.3,2024-07-03 16:00:00
30.09,71.9,1.97,3.15,1.47,2024-07-03 17:00:00
28.39,82.56,1.74,4.11,1.46,2024-07-03 18:00:00
27.53,87.92,1.61,4.32,1.38,2024-07-03 19:00:00
27.12,90.72,1.55,6.11,1.37,2024-07-03 20:00:00
26.81,92.73,1.57,6.58,1.4,2024-07-03 21:00:00
26.54,94.17,1.56,8.79,1.39,2024-07-03 22:00:00
26.29,95.24,1.6,9.27,1.41,2024-07-03 23:00:00
26.06,95.93,1.6,10.09,1.39,2024-07-04 00:00:00
25.82,96.39,1.65,10.75,1.34,2024-07-04 01:00:00
25.61,96.74,1.69,10.02,1.37,2024-07-04 02:00:00
25.45,96.92,1.69,10.37,1.35,2024-07-04 03:00:00
25.31,96.97,1.66,9.78,1.32,2024-07-04 04:00:00
25.21,96.83,1.64,8.28,1.28,2024-07-04 05:00:00
25.46,96.71,1.48,6.72,1.25,2024-07-04 06:00:00
26.73,94.17,1.64,12.88,1.15,2024-07-04 07:00:00
28.53,81.92,1.82,6.13,1.23,2024-07-04 08:00:00
29.86,67.6,1.88,3.22,1.27,2024-07-04 09:00:00
30.46,61.76,1.94,1.84,1.22,2024-07-04 10:00:00
31.02,58.5,1.96,0.99,1.18,2024-07-04 11:00:00
31.36,57.48,1.93,1.0,1.17,2024-07-04 12:00:00
31.41,57.88,2.02,2.36,1.23,2024-07-04 13:00:00
31.15,59.54,2.09,5.78,1.29,2024-07-04 14:00:00
26.28,89.96,2.15,12.13,1.99,2024-07-04 19:00:00
25.9,92.49,2.25,9.33,2.03,2024-07-04 20:00:00
25.61,94.13,2.23,7.21,2.03,2024-07-04 21:00:00
25.35,95.27,2.24,6.51,2.06,2024-07-04 22:00:00
25.12,96.13,2.32,8.97,2.14,2024-07-04 23:00:00
24.96,96.49,2.38,15.4,2.14,2024-07-05 00:00:00
27.27,87.04,3.39,18.99,2.14,2024-07-05 09:00:00
28.05,81.83,3.79,14.89,2.37,2024-07-05 10:00:00
28.57,78.71,3.98,11.69,2.49,2024-07-05 11:00:00
28.94,76.75,4.1,7.89,2.56,2024-07-05 12:00:00
29.07,76.02,4.12,5.02,2.57,2024-07-05 13:00:00
28.84,77.07,3.91,3.66,2.45,2024-07-05 14:00:00
28.37,79.69,3.44,3.66,2.17,2024-07-05 15:00:00
27.8,83.41,2.87,2.76,1.84,2024-07-05 16:00:00
27.14,87.62,2.3,1.47,1.65,2024-07-05 17:00:00
26.22,92.82,1.82,0.79,1.61,2024-07-05 18:00:00
25.7,94.69,1.73,0.35,1.6,2024-07-05 19:00:00
25.45,95.34,1.69,0.22,1.45,2024-07-05 20:00:00
25.27,95.57,1.62,0.17,1.32,2024-07-05 21:00:00
25.13,95.64,1.51,0.17,1.21,2024-07-05 22:00:00
24.96,95.83,1.48,0.21,1.16,2024-07-05 23:00:00
24.78,96.13,1.51,0.23,1.17,2024-07-06 00:00:00
24.62,96.48,1.51,0.2,1.16,2024-07-06 01:00:00
24.53,96.59,1.48,0.2,1.11,2024-07-06 02:00:00
24.52,96.22,1.44,0.23,1.02,2024-07-06 03:00:00
24.59,95.57,1.31,0.28,0.88,2024-07-06 04:00:00
24.68,94.93,1.21,0.34,0.79,2024-07-06 05:00:00
25.06,95.11,1.12,0.4,0.78,2024-07-06 06:00:00
26.94,88.6,1.52,0.72,1.04,2024-07-06 07:00:00
28.31,77.33,1.73,0.73,1.07,2024-07-06 08:00:00
29.09,72.8,1.71,0.73,1.02,2024-07-06 09:00:00
29.86,69.82,1.9,0.84,1.13,2024-07-06 10:00:00
30.24,68.51,2.18,0.94,1.3,2024-07-06 11:00:00
30.42,68.13,2.37,1.17,1.41,2024-07-06 12:00:00
30.43,68.47,2.43,1.48,1.45,2024-07-06 13:00:00
30.22,69.8,2.42,1.96,1.45,2024-07-06 14:00:00
29.87,72.05,2.41,2.36,1.47,2024-07-06 15:00:00
29.32,75.61,2.44,2.33,1.54,2024-07-06 16:00:00
28.48,81.34,2.32,2.29,1.68,2024-07-06 17:00:00
27.21,88.99,2.17,2.02,1.96,2024-07-06 18:00:00
26.53,91.91,2.39,1.22,2.17,2024-07-06 19:00:00
26.12,93.66,2.31,0.59,2.07,2024-07-06 20:00:00
25.7,95.29,2.16,0.32,1.96,2024-07-06 21:00:00
25.33,96.36,2.08,0.22,1.88,2024-07-06 22:00:00
25.02,97.06,2.02,0.26,1.83,2024-07-06 23:00:00
24.78,97.42,2.03,0.35,1.85,2024-07-07 00:00:00
24.6,97.65,2.03,0.5,1.84,2024-07-07 01:00:00
24.43,97.88,1.98,0.61,1.8,2024-07-07 02:00:00
24.29,98.16,1.94,1.03,1.76,2024-07-07 03:00:00
24.21,98.2,1.87,1.54,1.65,2024-07-07 04:00:00
24.2,97.92,1.86,2.08,1.51,2024-07-07 05:00:00
24.78,96.78,1.71,2.56,1.4,2024-07-07 06:00:00
26.25,93.16,2.11,17.97,1.37,2024-07-07 07:00:00
27.54,85.93,2.19,18.62,1.38,2024-07-07 08:00:00
28.59,79.77,2.12,18.58,1.29,2024-07-07 09:00:00
29.58,75.63,2.2,17.73,1.33,2024-07-07 10:00:00
30.24,72.93,2.38,15.7,1.45,2024-07-07 11:00:00
30.51,71.83,2.5,15.45,1.54,2024-07-07 12:00:00
30.68,71.4,2.63,16.46,1.62,2024-07-07 13:00:00
26.12,96.31,2.44,19.09,2.11,2024-07-07 21:00:00
25.86,96.9,2.4,15.62,2.1,2024-07-07 22:00:00
25.66,97.11,2.31,12.34,2.05,2024-07-07 23:00:00
25.59,96.91,2.01,11.72,1.77,2024-07-08 00:00:00
25.46,96.93,2.45,10.41,2.11,2024-07-08 01:00:00
25.34,97.17,2.55,7.52,2.22,2024-07-08 02:00:00
25.2,97.31,2.3,6.47,2.06,2024-07-08 03:00:00
25.1,97.3,2.02,5.71,1.86,2024-07-08 04:00:00
25.0,97.27,1.72,5.02,1.54,2024-07-08 05:00:00
25.2,96.91,1.47,4.66,1.3,2024-07-08 06:00:00
26.01,95.22,1.51,2.56,1.15,2024-07-08 07:00:00
26.88,91.26,1.81,1.72,1.33,2024-07-08 08:00:00
27.79,83.63,2.0,0.95,1.37,2024-07-08 09:00:00
28.52,78.32,2.28,0.31,1.49,2024-07-08 10:00:00
29.2,74.46,2.68,0.15,1.68,2024-07-08 11:00:00
29.87,71.63,2.7,0.25,1.65,2024-07-08 12:00:00
30.35,70.22,2.5,0.48,1.54,2024-07-08 13:00:00
30.41,70.48,2.23,1.39,1.38,2024-07-08 14:00:00
30.01,73.53,1.91,4.53,1.25,2024-07-08 15:00:00
29.7,77.8,1.74,6.58,1.25,2024-07-08 16:00:00
28.84,81.39,1.73,7.62,1.26,2024-07-08 17:00:00
27.7,88.59,1.48,6.92,1.26,2024-07-08 18:00:00
27.07,91.64,1.51,6.68,1.38,2024-07-08 19:00:00
26.76,93.14,1.58,5.15,1.45,2024-07-08 20:00:00
26.54,94.19,1.64,5.34,1.51,2024-07-08 21:00:00
26.31,94.92,1.67,4.5,1.5,2024-07-08 22:00:00
26.04,95.51,1.63,3.42,1.44,2024-07-08 23:00:00
25.84,95.85,1.64,2.68,1.38,2024-07-09 00:00:00
25.63,96.23,1.6,3.03,1.38,2024-07-09 01:00:00
25.44,96.4,1.63,3.1,1.34,2024-07-09 02:00:00
25.27,96.47,1.65,3.34,1.32,2024-07-09 03:00:00
25.19,96.05,1.62,3.96,1.2,2024-07-09 04:00:00
25.19,95.44,1.52,4.45,1.06,2024-07-09 05:00:00
25.42,95.44,1.35,5.02,0.99,2024-07-09 06:00:00
26.67,92.47,1.44,5.53,0.94,2024-07-09 07:00:00
28.56,80.34,1.68,4.63,1.08,2024-07-09 08:00:00
30.52,67.72,1.54,3.57,1.0,2024-07-09 09:00:00
31.41,62.42,1.67,4.4,0.99,2024-07-09 10:00:00
32.02,60.22,1.86,5.59,1.09,2024-07-09 11:00:00
31.74,60.77,2.08,6.65,1.2,2024-07-09 12:00:00
31.56,62.28,2.11,9.16,1.24,2024-07-09 13:00:00
31.51,63.66,1.88,9.63,1.12,2024-07-09 14:00:00
31.37,66.05,1.51,10.95,0.92,2024-07-09 15:00:00
31.73,66.52,1.03,11.5,0.6,2024-07-09 16:00:00
31.16,66.9,0.58,10.63,0.31,2024-07-09 17:00:00
29.68,74.97,0.5,10.22,0.29,2024-07-09 18:00:00
28.83,79.75,0.57,10.82,0.36,2024-07-09 19:00:00
28.36,83.15,0.64,10.84,0.44,2024-07-09 20:00:00
28.08,84.4,0.65,9.7,0.45,2024-07-09 21:00:00
27.81,85.64,0.73,8.41,0.5,2024-07-09 22:00:00
27.57,86.54,0.73,11.18,0.49,2024-07-09 23:00:00
27.39,86.98,0.66,13.48,0.43,2024-07-10 00:00:00
27.52,91.06,1.38,3.9,0.86,2024-07-10 07:00:00
29.06,84.95,1.53,3.66,0.95,2024-07-10 08:00:00
30.32,75.38,1.48,1.87,1.01,2024-07-10 09:00:00
30.59,71.73,1.67,0.86,1.08,2024-07-10 10:00:00
30.77,70.72,2.04,0.47,1.25,2024-07-10 11:00:00
30.84,71.2,2.27,0.35,1.39,2024-07-10 12:00:00
30.7,72.43,2.32,0.38,1.42,2024-07-10 13:00:00
30.42,74.39,2.33,0.53,1.44,2024-07-10 14:00:00
29.99,77.28,2.36,1.21,1.48,2024-07-10 15:00:00
29.41,81.43,2.39,1.9,1.55,2024-07-10 16:00:00
28.62,86.47,2.42,1.76,1.71,2024-07-10 17:00:00
27.57,92.2,2.15,1.87,1.85,2024-07-10 18:00:00
26.94,94.46,2.24,1.71,2.01,2024-07-10 19:00:00
26.58,95.36,2.34,1.78,2.05,2024-07-10 20:00:00
26.31,95.98,2.2,2.01,1.98,2024-07-10 21:00:00
26.1,96.41,1.95,2.5,1.8,2024-07-10 22:00:00
25.96,96.68,1.77,3.55,1.68,2024-07-10 23:00:00
25.88,96.8,1.83,5.09,1.78,2024-07-11 00:00:00
25.8,96.76,1.89,6.81,1.83,2024-07-11 01:00:00
25.72,96.81,2.04,8.75,1.94,2024-07-11 02:00:00
25.62,96.79,2.13,10.27,2.0,2024-07-11 03:00:00
25.5,96.89,2.06,10.04,1.99,2024-07-11 04:00:00
25.39,96.87,1.98,9.59,1.91,2024-07-11 05:00:00
25.54,96.62,1.95,9.84,1.83,2024-07-11 06:00:00
26.69,92.22,2.76,18.18,1.88,2024-07-11 08:00:00
27.19,88.74,2.77,16.25,1.78,2024-07-11 09:00:00
27.79,85.71,2.84,17.1,1.76,2024-07-11 10:00:00
28.35,83.32,2.99,16.91,1.86,2024-07-11 11:00:00
28.74,82.03,2.94,16.56,1.83,2024-07-11 12:00:00
28.9,81.23,2.88,17.28,1.77,2024-07-11 13:00:00
28.84,81.14,2.66,17.49,1.61,2024-07-11 14:00:00
28.55,82.29,2.66,18.43,1.6,2024-07-11 15:00:00
27.37,89.71,3.54,19.59,2.42,2024-07-11 17:00:00
26.51,93.72,3.18,15.91,2.38,2024-07-11 18:00:00
26.08,95.22,2.85,13.13,2.27,2024-07-11 19:00:00
25.74,95.99,2.62,11.88,2.21,2024-07-11 20:00:00
25.43,96.42,2.34,11.09,2.07,2024-07-11 21:00:00
25.21,96.42,2.31,10.96,2.11,2024-07-11 22:00:00
25.0,96.62,2.2,11.26,2.05,2024-07-11 23:00:00
24.83,96.78,2.01,13.5,1.88,2024-07-12 00:00:00
24.7,96.87,1.89,18.03,1.77,2024-07-12 01:00:00
27.72,79.31,3.21,15.01,2.02,2024-07-12 10:00:00
28.24,75.76,3.64,9.65,2.3,2024-07-12 11:00:00
28.55,73.19,4.12,5.99,2.6,2024-07-12 12:00:00
28.62,71.28,4.56,4.95,2.88,2024-07-12 13:00:00
27.67,74.27,3.89,8.32,2.51,2024-07-12 16:00:00
26.97,80.94,2.68,11.27,1.95,2024-07-12 17:00:00
25.87,89.29,1.96,11.76,1.7,2024-07-12 18:00:00
25.3,92.68,1.85,10.38,1.68,2024-07-12 19:00:00
25.14,93.92,1.92,6.53,1.77,2024-07-12 20:00:00
24.97,94.85,1.95,5.11,1.82,2024-07-12 21:00:00
24.74,95.67,1.97,3.97,1.83,2024-07-12 22:00:00
24.58,96.39,2.0,3.9,1.84,2024-07-12 23:00:00
24.47,96.84,2.11,4.79,1.91,2024-07-13 00:00:00
24.39,97.15,2.18,6.55,1.98,2024-07-13 01:00:00
24.34,97.26,2.09,7.24,1.91,2024-07-13 02:00:00
24.27,97.39,1.95,10.2,1.76,2024-07-13 03:00:00
24.21,97.24,1.93,13.17,1.62,2024-07-13 04:00:00
24.25,96.89,1.9,18.24,1.53,2024-07-13 05:00:00
24.74,96.54,1.78,18.87,1.47,2024-07-13 06:00:00
25.95,95.09,2.09,8.32,1.33,2024-07-13 07:00:00
27.11,90.64,2.63,9.6,1.81,2024-07-13 08:00:00
28.26,81.5,3.26,10.82,2.08,2024-07-13 09:00:00
29.19,76.24,3.65,12.78,2.3,2024-07-13 10:00:00
29.75,73.01,4.1,15.35,2.57,2024-07-13 11:00:00
29.96,70.32,4.59,17.7,2.89,2024-07-13 12:00:00
28.4,76.34,4.18,13.19,2.71,2024-07-13 15:00:00
27.5,83.37,3.4,13.39,2.31,2024-07-13 16:00:00
26.73,89.67,2.59,13.77,1.95,2024-07-13 17:00:00
25.9,93.94,2.02,12.14,1.79,2024-07-13 18:00:00
25.49,94.96,2.03,9.99,1.81,2024-07-13 19:00:00
25.3,95.27,2.11,9.67,1.9,2024-07-13 20:00:00
25.12,95.54,2.16,10.28,2.0,2024-07-13 21:00:00
24.95,95.73,2.18,12.96,2.06,2024-07-13 22:00:00
24.82,95.74,2.29,14.41,2.16,2024-07-13 23:00:00
24.68,95.88,2.47,14.77,2.3,2024-07-14 00:00:00
24.52,96.08,2.56,13.79,2.38,2024-07-14 01:00:00
24.42,96.26,2.53,12.81,2.36,2024-07-14 02:00:00
24.32,96.52,2.46,11.13,2.3,2024-07-14 03:00:00
